NEWID,UCC,AMOUNT,AMOUNT_,PUB_FLAG
05934002,980090,100,NA,1
05934002,980210,100,NA,1
05934002,980240,100,NA,1
05934002,980281,100,NA,1
05934002,980286,100,NA,1
05934002,980310,100,NA,1
05934002,980330,100,NA,1
05934021,800932,6506,NA,1
05934021,900030,49546,NA,1
05934021,900170,97463,T,1
05934021,980000,147009,T,1
05934021,980010,2,NA,1
05934021,980020,88,T,1
05934021,980040,2,NA,1
05934021,980060,2,NA,1
05934021,980090,100,NA,1
05934021,980210,100,NA,1
05934021,980240,100,NA,1
05934021,980281,100,NA,1
05934021,980286,100,NA,1
05934021,980310,100,NA,1
05934021,980330,100,NA,1
05934022,800932,6506,NA,1
05934022,900030,44345,NA,1
05934022,900170,97463,T,1
05934022,980000,141808,T,1
05934022,980010,2,NA,1
05934022,980020,88,T,1
05934022,980040,2,NA,1
05934022,980060,2,NA,1
05934022,980090,100,NA,1
05934022,980210,100,NA,1
05934022,980240,100,NA,1
05934022,980281,100,NA,1
05934022,980286,100,NA,1
05934022,980310,100,NA,1
05934022,980330,100,NA,1
05934081,900000,81069,NA,1
05934081,980000,81069,NA,1
05934081,980010,4,NA,1
05934081,980020,40,NA,1
05934081,980030,2,NA,1
05934081,980040,2,NA,1
05934081,980050,2,NA,1
05934081,980090,100,NA,1
05934081,980220,100,NA,1
05934081,980230,100,NA,1
05934081,980281,100,NA,1
05934081,980286,100,NA,1
05934081,980310,100,NA,1
05934081,980330,100,NA,1
05934082,900000,85535,NA,1
05934082,980000,85535,NA,1
05934082,980010,4,NA,1
05934082,980020,40,NA,1
05934082,980030,2,NA,1
05934082,980040,2,NA,1
05934082,980050,2,NA,1
05934082,980090,100,NA,1
05934082,980220,100,NA,1
05934082,980230,100,NA,1
05934082,980281,100,NA,1
05934082,980286,100,NA,1
05934082,980310,100,NA,1
05934082,980330,100,NA,1
05934131,800932,58866,T,1
05934131,900000,192000,NA,1
05934131,900180,4000,NA,1
05934131,980000,196000,NA,1
05934131,980010,1,NA,1
05934131,980020,44,NA,1
05934131,980030,1,NA,1
05934131,980040,1,NA,1
05934131,980090,100,NA,1
05934131,980210,100,NA,1
05934131,980230,100,NA,1
05934131,980282,100,NA,1
05934131,980286,100,NA,1
05934131,980310,100,NA,1
05934131,980330,100,NA,1
05934132,800932,58866,T,1
05934132,900000,192000,NA,1
05934132,900180,4000,NA,1
05934132,980000,196000,NA,1
05934132,980010,1,NA,1
05934132,980020,44,NA,1
05934132,980030,1,NA,1
05934132,980040,1,NA,1
05934132,980090,100,NA,1
05934132,980210,100,NA,1
05934132,980230,100,NA,1
05934132,980282,100,NA,1
05934132,980286,100,NA,1
05934132,980310,100,NA,1
05934132,980330,100,NA,1
05934191,900000,68000,NA,1
05934191,900180,3404,NA,1
05934191,980000,71404,NA,1
05934191,980010,2,NA,1
05934191,980020,52,NA,1
05934191,980030,2,NA,1
05934191,980040,2,NA,1
05934191,980210,100,NA,1
05934191,980260,100,NA,1
05934191,980282,100,NA,1
05934191,980286,100,NA,1
05934191,980310,100,NA,1
05934191,980330,100,NA,1
05934192,900000,68000,NA,1
05934192,900180,3404,NA,1
05934192,980000,71404,NA,1
05934192,980010,2,NA,1
05934192,980020,52,NA,1
05934192,980030,2,NA,1
05934192,980040,2,NA,1
05934192,980210,100,NA,1
05934192,980260,100,NA,1
05934192,980282,100,NA,1
05934192,980286,100,NA,1
05934192,980310,100,NA,1
05934192,980330,100,NA,1
05934201,900030,26516,NA,1
05934201,900170,624,NA,1
05934201,980000,27140,NA,1
05934201,980010,1,NA,1
05934201,980020,66,NA,1
05934201,980040,4,NA,1
05934201,980060,1,NA,1
05934201,980090,100,NA,1
05934201,980210,100,NA,1
05934201,980230,100,NA,1
05934201,980281,100,NA,1
05934201,980286,100,NA,1
05934201,980310,100,NA,1
05934201,980330,100,NA,1
05934202,900030,26516,NA,1
05934202,900170,624,NA,1
05934202,980000,27140,NA,1
05934202,980010,1,NA,1
05934202,980020,66,NA,1
05934202,980040,4,NA,1
05934202,980060,1,NA,1
05934202,980090,100,NA,1
05934202,980210,100,NA,1
05934202,980230,100,NA,1
05934202,980281,100,NA,1
05934202,980286,100,NA,1
05934202,980310,100,NA,1
05934202,980330,100,NA,1
05934281,900030,38096,NA,1
05934281,980000,38096,NA,1
05934281,980010,2,NA,1
05934281,980020,81,NA,1
05934281,980040,4,NA,1
05934281,980060,2,NA,1
05934281,980090,100,NA,1
05934281,980220,100,NA,1
05934281,980240,100,NA,1
05934281,980281,100,NA,1
05934281,980286,100,NA,1
05934281,980310,100,NA,1
05934281,980330,100,NA,1
05934282,900030,38096,NA,1
05934282,980000,38096,NA,1
05934282,980010,2,NA,1
05934282,980020,81,NA,1
05934282,980040,4,NA,1
05934282,980060,2,NA,1
05934282,980090,100,NA,1
05934282,980220,100,NA,1
05934282,980240,100,NA,1
05934282,980281,100,NA,1
05934282,980286,100,NA,1
05934282,980310,100,NA,1
05934282,980330,100,NA,1
05934292,900000,54097,NA,1
05934292,980000,54097,NA,1
05934292,980010,3,NA,1
05934292,980020,20,NA,1
05934292,980030,2,NA,1
05934292,980040,8,NA,1
05934292,980050,1,NA,1
05934292,980090,100,NA,1
05934292,980220,100,NA,1
05934292,980240,100,NA,1
05934292,980281,100,NA,1
05934292,980286,100,NA,1
05934292,980310,100,NA,1
05934292,980330,100,NA,1
05934331,900000,54000,NA,1
05934331,980000,54000,NA,1
05934331,980010,1,NA,1
05934331,980020,62,NA,1
05934331,980030,1,NA,1
05934331,980040,1,NA,1
05934331,980090,100,NA,1
05934331,980220,100,NA,1
05934331,980240,100,NA,1
05934331,980281,100,NA,1
05934331,980286,100,NA,1
05934331,980300,100,NA,1
05934331,980330,100,NA,1
05934332,900000,54000,NA,1
05934332,980000,54000,NA,1
05934332,980010,1,NA,1
05934332,980020,62,NA,1
05934332,980030,1,NA,1
05934332,980040,1,NA,1
05934332,980090,100,NA,1
05934332,980220,100,NA,1
05934332,980240,100,NA,1
05934332,980281,100,NA,1
05934332,980286,100,NA,1
05934332,980300,100,NA,1
05934332,980330,100,NA,1
05934341,800932,16706,NA,1
05934341,900000,466671,T,1
05934341,900170,36000,NA,1
05934341,980000,502671,T,1
05934341,980010,4,NA,1
05934341,980020,44,NA,1
05934341,980030,2,NA,1
05934341,980040,2,NA,1
05934341,980050,2,NA,1
05934341,980090,100,NA,1
05934341,980220,100,NA,1
05934341,980230,100,NA,1
05934341,980281,100,NA,1
05934341,980286,100,NA,1
05934341,980310,100,NA,1
05934341,980330,100,NA,1
05934342,800932,16706,NA,1
05934342,900000,466671,T,1
05934342,900170,36000,NA,1
05934342,980000,502671,T,1
05934342,980010,4,NA,1
05934342,980020,44,NA,1
05934342,980030,2,NA,1
05934342,980040,2,NA,1
05934342,980050,2,NA,1
05934342,980090,100,NA,1
05934342,980220,100,NA,1
05934342,980230,100,NA,1
05934342,980281,100,NA,1
05934342,980286,100,NA,1
05934342,980310,100,NA,1
05934342,980330,100,NA,1
05934381,900030,4825,NA,1
05934381,900150,2400,NA,1
05934381,900170,1384,NA,1
05934381,980000,8609,NA,1
05934381,980010,1,NA,1
05934381,980020,70,NA,1
05934381,980060,1,NA,1
05934381,980220,100,NA,1
05934381,980260,100,NA,1
05934381,980282,100,NA,1
05934381,980286,100,NA,1
05934381,980290,100,NA,1
05934382,900030,5106,NA,1
05934382,900150,2400,NA,1
05934382,900170,1382,NA,1
05934382,980000,8888,NA,1
05934382,980010,1,NA,1
05934382,980020,70,NA,1
05934382,980060,1,NA,1
05934382,980220,100,NA,1
05934382,980260,100,NA,1
05934382,980282,100,NA,1
05934382,980286,100,NA,1
05934382,980290,100,NA,1
05934431,800932,1890,NA,1
05934431,900000,127000,NA,1
05934431,980000,127000,NA,1
05934431,980010,5,NA,1
05934431,980020,36,NA,1
05934431,980030,2,NA,1
05934431,980040,2,NA,1
05934431,980050,3,NA,1
05934431,980090,100,NA,1
05934431,980220,100,NA,1
05934431,980230,100,NA,1
05934431,980281,100,NA,1
05934431,980286,100,NA,1
05934431,980310,100,NA,1
05934431,980330,100,NA,1
05934432,800932,1890,NA,1
05934432,900000,127000,NA,1
05934432,980000,127000,NA,1
05934432,980010,5,NA,1
05934432,980020,36,NA,1
05934432,980030,2,NA,1
05934432,980040,2,NA,1
05934432,980050,3,NA,1
05934432,980090,100,NA,1
05934432,980220,100,NA,1
05934432,980230,100,NA,1
05934432,980281,100,NA,1
05934432,980286,100,NA,1
05934432,980310,100,NA,1
05934432,980330,100,NA,1
05934441,800932,250,NA,1
05934441,900000,33524,NA,1
05934441,980000,33524,NA,1
05934441,980010,1,NA,1
05934441,980020,24,NA,1
05934441,980030,1,NA,1
05934441,980040,1,NA,1
05934441,980220,100,NA,1
05934441,980260,100,NA,1
05934441,980281,100,NA,1
05934441,980286,100,NA,1
05934441,980310,100,NA,1
05934441,980330,100,NA,1
05934442,800932,250,NA,1
05934442,900000,36105,NA,1
05934442,980000,36105,NA,1
05934442,980010,1,NA,1
05934442,980020,24,NA,1
05934442,980030,1,NA,1
05934442,980040,1,NA,1
05934442,980220,100,NA,1
05934442,980260,100,NA,1
05934442,980281,100,NA,1
05934442,980286,100,NA,1
05934442,980310,100,NA,1
05934442,980330,100,NA,1
05934501,900000,23750,NA,1
05934501,900030,13268,NA,1
05934501,980000,37018,NA,1
05934501,980010,2,NA,1
05934501,980020,52,NA,1
05934501,980030,1,NA,1
05934501,980040,2,NA,1
05934501,980060,1,NA,1
05934501,980090,100,NA,1
05934501,980210,100,NA,1
05934501,980240,100,NA,1
05934501,980281,100,NA,1
05934501,980286,100,NA,1
05934501,980300,100,NA,1
05934501,980330,100,NA,1
05934502,900000,23750,NA,1
05934502,900030,13268,NA,1
05934502,980000,37018,NA,1
05934502,980010,2,NA,1
05934502,980020,52,NA,1
05934502,980030,1,NA,1
05934502,980040,2,NA,1
05934502,980060,1,NA,1
05934502,980090,100,NA,1
05934502,980210,100,NA,1
05934502,980240,100,NA,1
05934502,980281,100,NA,1
05934502,980286,100,NA,1
05934502,980300,100,NA,1
05934502,980330,100,NA,1
05934511,800932,1200,NA,1
05934511,900000,112122,NA,1
05934511,980000,112122,NA,1
05934511,980010,3,NA,1
05934511,980020,22,NA,1
05934511,980030,3,NA,1
05934511,980040,3,NA,1
05934511,980210,100,NA,1
05934511,980260,100,NA,1
05934511,980281,100,NA,1
05934511,980286,100,NA,1
05934511,980300,100,NA,1
05934511,980330,100,NA,1
05934512,800932,1200,NA,1
05934512,900000,111802,NA,1
05934512,980000,111802,NA,1
05934512,980010,3,NA,1
05934512,980020,22,NA,1
05934512,980030,3,NA,1
05934512,980040,3,NA,1
05934512,980210,100,NA,1
05934512,980260,100,NA,1
05934512,980281,100,NA,1
05934512,980286,100,NA,1
05934512,980300,100,NA,1
05934512,980330,100,NA,1
05934541,800940,5507,NA,1
05934541,900000,70981,NA,1
05934541,900030,16720,NA,1
05934541,900160,1158,NA,1
05934541,980000,88858,NA,1
05934541,980010,2,NA,1
05934541,980020,60,NA,1
05934541,980030,1,NA,1
05934541,980040,2,NA,1
05934541,980090,100,NA,1
05934541,980220,100,NA,1
05934541,980240,100,NA,1
05934541,980281,100,NA,1
05934541,980286,100,NA,1
05934541,980310,100,NA,1
05934541,980330,100,NA,1
05934542,800940,4095,NA,1
05934542,900000,32381,NA,1
05934542,900030,10933,NA,1
05934542,900160,10573,NA,1
05934542,980000,53887,NA,1
05934542,980010,2,NA,1
05934542,980020,60,NA,1
05934542,980030,1,NA,1
05934542,980040,2,NA,1
05934542,980090,100,NA,1
05934542,980220,100,NA,1
05934542,980240,100,NA,1
05934542,980281,100,NA,1
05934542,980286,100,NA,1
05934542,980310,100,NA,1
05934542,980330,100,NA,1
05934561,900000,200000,NA,1
05934561,900160,33740,NA,1
05934561,900180,20400,NA,1
05934561,980000,254140,NA,1
05934561,980010,3,NA,1
05934561,980020,48,NA,1
05934561,980030,2,NA,1
05934561,980040,2,NA,1
05934561,980050,1,NA,1
05934561,980090,100,NA,1
05934561,980220,100,NA,1
05934561,980230,100,NA,1
05934561,980281,100,NA,1
05934561,980286,100,NA,1
05934561,980310,100,NA,1
05934561,980330,100,NA,1
05934562,900000,200000,NA,1
05934562,900160,34910,NA,1
05934562,900180,15424,NA,1
05934562,980000,250334,NA,1
05934562,980010,3,NA,1
05934562,980020,48,NA,1
05934562,980030,2,NA,1
05934562,980040,2,NA,1
05934562,980050,1,NA,1
05934562,980090,100,NA,1
05934562,980220,100,NA,1
05934562,980230,100,NA,1
05934562,980281,100,NA,1
05934562,980286,100,NA,1
05934562,980310,100,NA,1
05934562,980330,100,NA,1
05934571,900000,35000,NA,1
05934571,980000,35000,NA,1
05934571,980010,1,NA,1
05934571,980020,61,NA,1
05934571,980030,1,NA,1
05934571,980040,1,NA,1
05934571,980210,100,NA,1
05934571,980260,100,NA,1
05934571,980283,100,NA,1
05934571,980286,100,NA,1
05934571,980310,100,NA,1
05934571,980330,100,NA,1
05934572,900000,35000,NA,1
05934572,980000,35000,NA,1
05934572,980010,1,NA,1
05934572,980020,61,NA,1
05934572,980030,1,NA,1
05934572,980040,1,NA,1
05934572,980210,100,NA,1
05934572,980260,100,NA,1
05934572,980283,100,NA,1
05934572,980286,100,NA,1
05934572,980310,100,NA,1
05934572,980330,100,NA,1
05934611,800910,5200,NA,1
05934611,900000,62000,NA,1
05934611,980000,62000,NA,1
05934611,980010,5,NA,1
05934611,980020,29,NA,1
05934611,980030,2,NA,1
05934611,980040,2,NA,1
05934611,980050,3,NA,1
05934611,980090,100,NA,1
05934611,980220,100,NA,1
05934611,980230,100,NA,1
05934611,980281,100,NA,1
05934611,980285,100,NA,1
05934611,980300,100,NA,1
05934611,980330,100,NA,1
05934612,800910,5200,NA,1
05934612,900000,62000,NA,1
05934612,980000,62000,NA,1
05934612,980010,5,NA,1
05934612,980020,29,NA,1
05934612,980030,2,NA,1
05934612,980040,2,NA,1
05934612,980050,3,NA,1
05934612,980090,100,NA,1
05934612,980220,100,NA,1
05934612,980230,100,NA,1
05934612,980281,100,NA,1
05934612,980285,100,NA,1
05934612,980300,100,NA,1
05934612,980330,100,NA,1
05934771,900000,39500,NA,1
05934771,900220,2900,NA,1
05934771,980000,39500,NA,1
05934771,980010,2,NA,1
05934771,980020,40,NA,1
05934771,980030,1,NA,1
05934771,980040,1,NA,1
05934771,980050,1,NA,1
05934771,980090,100,NA,1
05934771,980220,100,NA,1
05934771,980230,100,NA,1
05934771,980281,100,NA,1
05934771,980286,100,NA,1
05934771,980300,100,NA,1
05934771,980330,100,NA,1
05934772,900000,39500,NA,1
05934772,900220,2900,NA,1
05934772,980000,39500,NA,1
05934772,980010,2,NA,1
05934772,980020,40,NA,1
05934772,980030,1,NA,1
05934772,980040,1,NA,1
05934772,980050,1,NA,1
05934772,980090,100,NA,1
05934772,980220,100,NA,1
05934772,980230,100,NA,1
05934772,980281,100,NA,1
05934772,980286,100,NA,1
05934772,980300,100,NA,1
05934772,980330,100,NA,1
05934801,900000,122902,NA,1
05934801,980000,122902,NA,1
05934801,980010,3,NA,1
05934801,980020,62,NA,1
05934801,980030,3,NA,1
05934801,980040,2,NA,1
05934801,980090,100,NA,1
05934801,980210,100,NA,1
05934801,980230,100,NA,1
05934801,980282,100,NA,1
05934801,980286,100,NA,1
05934801,980290,100,NA,1
05934801,980330,100,NA,1
05934802,900000,121815,NA,1
05934802,980000,121815,NA,1
05934802,980010,3,NA,1
05934802,980020,62,NA,1
05934802,980030,3,NA,1
05934802,980040,2,NA,1
05934802,980090,100,NA,1
05934802,980210,100,NA,1
05934802,980230,100,NA,1
05934802,980282,100,NA,1
05934802,980286,100,NA,1
05934802,980300,100,NA,1
05934802,980330,100,NA,1
05934831,800931,1200,NA,1
05934831,900000,146254,NA,1
05934831,900030,12480,NA,1
05934831,900120,6000,NA,1
05934831,900180,4191,NA,1
05934831,980000,168925,NA,1
05934831,980010,4,NA,1
05934831,980020,64,NA,1
05934831,980030,3,NA,1
05934831,980040,5,NA,1
05934831,980050,1,NA,1
05934831,980090,100,NA,1
05934831,980220,100,NA,1
05934831,980240,100,NA,1
05934831,980281,100,NA,1
05934831,980286,100,NA,1
05934831,980300,100,NA,1
05934831,980330,100,NA,1
05934832,800931,1200,NA,1
05934832,900000,146254,NA,1
05934832,900030,12480,NA,1
05934832,900120,6000,NA,1
05934832,900180,4084,NA,1
05934832,980000,168818,NA,1
05934832,980010,4,NA,1
05934832,980020,64,NA,1
05934832,980030,3,NA,1
05934832,980040,5,NA,1
05934832,980050,1,NA,1
05934832,980090,100,NA,1
05934832,980220,100,NA,1
05934832,980240,100,NA,1
05934832,980281,100,NA,1
05934832,980286,100,NA,1
05934832,980300,100,NA,1
05934832,980330,100,NA,1
05934851,800932,14000,NA,1
05934851,900180,10000,NA,1
05934851,900190,36000,NA,1
05934851,900220,20000,NA,1
05934851,980000,46000,NA,1
05934851,980010,2,NA,1
05934851,980020,62,NA,1
05934851,980040,2,NA,1
05934851,980090,100,NA,1
05934851,980220,100,NA,1
05934851,980240,100,NA,1
05934851,980282,100,NA,1
05934851,980286,100,NA,1
05934851,980310,100,NA,1
05934851,980330,100,NA,1
05934852,800932,14000,NA,1
05934852,900180,10000,NA,1
05934852,900190,36000,NA,1
05934852,900220,20000,NA,1
05934852,980000,46000,NA,1
05934852,980010,2,NA,1
05934852,980020,62,NA,1
05934852,980040,2,NA,1
05934852,980090,100,NA,1
05934852,980220,100,NA,1
05934852,980240,100,NA,1
05934852,980282,100,NA,1
05934852,980286,100,NA,1
05934852,980310,100,NA,1
05934852,980330,100,NA,1
05934861,900000,77293,NA,1
05934861,900180,50,NA,1
05934861,900210,2552,NA,1
05934861,980000,79894,NA,1
05934861,980010,2,NA,1
05934861,980020,47,NA,1
05934861,980030,1,NA,1
05934861,980040,1,NA,1
05934861,980050,1,NA,1
05934861,980090,100,NA,1
05934861,980220,100,NA,1
05934861,980230,100,NA,1
05934861,980270,100,NA,1
05934861,980286,100,NA,1
05934861,980310,100,NA,1
05934861,980330,100,NA,1
05934862,900000,79537,NA,1
05934862,900180,50,NA,1
05934862,900210,2323,NA,1
05934862,980000,81909,NA,1
05934862,980010,2,NA,1
05934862,980020,47,NA,1
05934862,980030,1,NA,1
05934862,980040,1,NA,1
05934862,980050,1,NA,1
05934862,980090,100,NA,1
05934862,980220,100,NA,1
05934862,980230,100,NA,1
05934862,980270,100,NA,1
05934862,980286,100,NA,1
05934862,980310,100,NA,1
05934862,980330,100,NA,1
05934891,800932,59586,T,1
05934891,900000,191666,NA,1
05934891,900170,8400,NA,1
05934891,900180,7000,NA,1
05934891,980000,207066,NA,1
05934891,980010,2,NA,1
05934891,980020,62,NA,1
05934891,980030,2,NA,1
05934891,980040,2,NA,1
05934891,980060,1,NA,1
05934891,980090,100,NA,1
05934891,980220,100,NA,1
05934891,980230,100,NA,1
05934891,980281,100,NA,1
05934891,980286,100,NA,1
05934891,980310,100,NA,1
05934891,980330,100,NA,1
05934892,800932,59586,T,1
05934892,900000,191666,NA,1
05934892,900170,8400,NA,1
05934892,900180,7000,NA,1
05934892,980000,207066,NA,1
05934892,980010,2,NA,1
05934892,980020,62,NA,1
05934892,980030,2,NA,1
05934892,980040,2,NA,1
05934892,980060,1,NA,1
05934892,980090,100,NA,1
05934892,980220,100,NA,1
05934892,980230,100,NA,1
05934892,980281,100,NA,1
05934892,980286,100,NA,1
05934892,980310,100,NA,1
05934892,980330,100,NA,1
05934911,800910,500,NA,1
05934911,800932,1300,NA,1
05934911,900000,102000,NA,1
05934911,900140,1200,NA,1
05934911,980000,103200,NA,1
05934911,980010,3,NA,1
05934911,980020,40,NA,1
05934911,980030,2,NA,1
05934911,980040,1,NA,1
05934911,980050,1,NA,1
05934911,980090,100,NA,1
05934911,980220,100,NA,1
05934911,980230,100,NA,1
05934911,980281,100,NA,1
05934911,980286,100,NA,1
05934911,980310,100,NA,1
05934911,980330,100,NA,1
05934912,800910,500,NA,1
05934912,800932,1300,NA,1
05934912,900000,102000,NA,1
05934912,900140,1200,NA,1
05934912,980000,103200,NA,1
05934912,980010,3,NA,1
05934912,980020,40,NA,1
05934912,980030,2,NA,1
05934912,980040,1,NA,1
05934912,980050,1,NA,1
05934912,980090,100,NA,1
05934912,980220,100,NA,1
05934912,980230,100,NA,1
05934912,980281,100,NA,1
05934912,980286,100,NA,1
05934912,980310,100,NA,1
05934912,980330,100,NA,1
05934921,900000,1476,NA,1
05934921,900150,2592,NA,1
05934921,980000,4068,NA,1
05934921,980010,4,NA,1
05934921,980020,43,NA,1
05934921,980030,1,NA,1
05934921,980040,2,NA,1
05934921,980050,2,NA,1
05934921,980210,100,NA,1
05934921,980260,100,NA,1
05934921,980281,100,NA,1
05934921,980285,100,NA,1
05934921,980320,100,NA,1
05934921,980330,100,NA,1
05934922,900000,2282,NA,1
05934922,900150,2167,NA,1
05934922,980000,4450,NA,1
05934922,980010,4,NA,1
05934922,980020,43,NA,1
05934922,980030,1,NA,1
05934922,980040,2,NA,1
05934922,980050,2,NA,1
05934922,980210,100,NA,1
05934922,980260,100,NA,1
05934922,980281,100,NA,1
05934922,980285,100,NA,1
05934922,980320,100,NA,1
05934922,980330,100,NA,1
05934951,900170,76000,NA,1
05934951,900180,21000,NA,1
05934951,980000,97000,NA,1
05934951,980010,2,NA,1
05934951,980020,67,NA,1
05934951,980040,3,NA,1
05934951,980060,2,NA,1
05934951,980090,100,NA,1
05934951,980210,100,NA,1
05934951,980240,100,NA,1
05934951,980281,100,NA,1
05934951,980286,100,NA,1
05934951,980310,100,NA,1
05934951,980330,100,NA,1
05934952,900170,76000,NA,1
05934952,900180,21000,NA,1
05934952,980000,97000,NA,1
05934952,980010,2,NA,1
05934952,980020,67,NA,1
05934952,980040,3,NA,1
05934952,980060,2,NA,1
05934952,980090,100,NA,1
05934952,980210,100,NA,1
05934952,980240,100,NA,1
05934952,980281,100,NA,1
05934952,980286,100,NA,1
05934952,980310,100,NA,1
05934952,980330,100,NA,1
05934961,900030,78592,NA,1
05934961,900160,100000,NA,1
05934961,980000,178592,NA,1
05934961,980010,2,NA,1
05934961,980020,66,NA,1
05934961,980030,1,NA,1
05934961,980040,2,NA,1
05934961,980060,2,NA,1
05934961,980090,100,NA,1
05934961,980220,100,NA,1
05934961,980240,100,NA,1
05934961,980281,100,NA,1
05934961,980286,100,NA,1
05934961,980310,100,NA,1
05934961,980330,100,NA,1
05934962,900030,78592,NA,1
05934962,900160,100000,NA,1
05934962,980000,178592,NA,1
05934962,980010,2,NA,1
05934962,980020,66,NA,1
05934962,980030,1,NA,1
05934962,980040,2,NA,1
05934962,980060,2,NA,1
05934962,980090,100,NA,1
05934962,980220,100,NA,1
05934962,980240,100,NA,1
05934962,980281,100,NA,1
05934962,980286,100,NA,1
05934962,980310,100,NA,1
05934962,980330,100,NA,1
05934971,900000,34237,NA,1
05934971,980000,34237,NA,1
05934971,980010,4,NA,1
05934971,980020,44,NA,1
05934971,980030,1,NA,1
05934971,980050,2,NA,1
05934971,980090,100,NA,1
05934971,980220,100,NA,1
05934971,980250,100,NA,1
05934971,980281,100,NA,1
05934971,980286,100,NA,1
05934971,980310,100,NA,1
05934972,900000,33501,NA,1
05934972,980000,33501,NA,1
05934972,980010,4,NA,1
05934972,980020,44,NA,1
