INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,NUM_VET,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRVG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,URBAN,HISP_REF,HISP2
0.7559316,0.5320908,0.5730895,0.8281735,0.6747749,0.9166667,0.0216789,05888211,50,D,50,D,1,3,D,NA,B,2,D,15,D,16,D,1,D,1,D,2,D,1,D,0,D,0,D,27902.96,0,D,0,D,0,D,NA,A,0,D,NA,A,0,D,0,D,0,D,28,D,58,D,0,D,NA,NA,NA,NA,0,D,0,D,NA,A,1,NA,2,D,NA,A,10,D,NA,A,0,D,0,D,0,D,10,D,2,1,NA,2,D,1,D,2,2,D,1,NA,1,09,2024,1,D,NA,A,1,D,2,NA,A,NA,A,NA,A,52,D,52,D,NA,51693.027,51290.595,NA,50686.181,68174.396,36709.559,NA,NA,70079.721,NA,50414.178,NA,NA,78303.374,51610.748,NA,0,53021.83,46297.915,NA,71508.378,NA,59758.357,49481.589,NA,NA,NA,61968.719,NA,NA,NA,NA,NA,59146.576,59169.875,53625,NA,64189.53,NA,NA,NA,75862.357,60092.859,55734.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,D,NA,A,0,D,27,A,588821,NA,A,NA,A,0,D,141131.6,D,248494,116045,173048,88586,79485,202,0,D,0,0,0,0,0,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,141131.6,D,248494,116045,173048,88586,79485,202,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,217,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,S24A,16,0,D,0,0,0,0,0,100,0,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,A,A,A,A,A,4,4,1,2,2
0.6508572,0.8783752,0.5059958,0.6659177,0.3896501,0.594749,0.0038103,05888212,50,D,50,D,1,3,D,NA,B,2,D,15,D,16,D,1,D,1,D,2,D,1,D,0,D,0,D,27902.96,0,D,0,D,0,D,NA,A,0,D,NA,A,0,D,0,D,0,D,28,D,58,D,0,D,NA,NA,NA,NA,0,D,0,D,NA,A,1,NA,2,D,NA,A,10,D,NA,A,0,D,0,D,0,D,10,D,2,1,NA,2,D,1,D,2,2,D,1,NA,1,10,2024,1,D,NA,A,2,D,2,NA,A,NA,A,NA,A,52,D,52,D,NA,51693.027,51290.595,NA,50686.181,68174.396,36709.559,NA,NA,70079.721,NA,50414.178,NA,NA,78303.374,51610.748,NA,0,53021.83,46297.915,NA,71508.378,NA,59758.357,49481.589,NA,NA,NA,61968.719,NA,NA,NA,NA,NA,59146.576,59169.875,53625,NA,64189.53,NA,NA,NA,75862.357,60092.859,55734.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,D,NA,A,0,D,27,A,588821,NA,A,NA,A,0,D,107923.2,D,94116,57584,111478,74532,201906,202,0,D,0,0,0,0,0,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,107923.2,D,94116,57584,111478,74532,201906,202,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,217,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,S24A,16,0,D,0,0,0,0,0,100,0,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,A,A,A,A,A,4,4,1,2,2
0.2788029,0.2854724,0.2870836,0.2851819,0.2843478,0.2847657,0.3917659,05888221,42,D,NA,A,1,4,D,01,D,1,D,15,D,NA,A,5,D,NA,A,1,D,8,D,0,D,41600,D,57544.189,0,D,6365,D,0,D,NA,A,0,D,NA,A,0,D,0,D,0,D,40,D,NA,A,0,D,NA,NA,NA,NA,348,D,80,D,NA,A,5,NA,1,D,NA,A,NA,A,NA,A,0,D,0,D,0,D,10,D,2,NA,A,2,D,1,D,4,2,D,NA,A,1,09,2024,NA,A,1,D,1,D,2,NA,A,NA,A,NA,A,52,D,NA,A,126460.901,NA,107995.219,NA,107560.78,NA,NA,92246.977,119255.34,88695.738,NA,129325.93,85578.975,121158.88,100536.448,113943.764,NA,0,NA,NA,111614.215,NA,103394.048,126526.68,119026.984,NA,NA,NA,NA,NA,112853.303,NA,NA,NA,102378.331,107384.795,NA,127119.457,NA,111668.338,139847.549,NA,NA,103119.077,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.62,1,D,NA,A,0,D,06,D,588822,NA,A,NA,A,0,D,41600,D,41600,41600,41600,41600,41600,100,0,D,0,0,0,0,0,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,S49C,15,41600,D,41600,41600,41600,41600,41600,100,41600,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,A,A,A,A,A,9,5,1,2,NA
0.2783784,0.2850479,0.2866591,0.2847574,0.2839233,0.2843412,0.3913414,05888222,42,D,NA,A,1,4,D,01,D,1,D,15,D,NA,A,5,D,NA,A,1,D,8,D,0,D,41600,D,57544.189,0,D,6365,D,0,D,NA,A,0,D,NA,A,0,D,0,D,0,D,40,D,NA,A,0,D,NA,NA,NA,NA,348,D,80,D,NA,A,5,NA,1,D,NA,A,NA,A,NA,A,0,D,0,D,0,D,10,D,2,NA,A,2,D,1,D,4,2,D,NA,A,1,09,2024,NA,A,1,D,2,D,2,NA,A,NA,A,NA,A,52,D,NA,A,126460.901,NA,107995.219,NA,107560.78,NA,NA,92246.977,119255.34,88695.738,NA,129325.93,85578.975,121158.88,100536.448,113943.764,NA,0,NA,NA,111614.215,NA,103394.048,126526.68,119026.984,NA,NA,NA,NA,NA,112853.303,NA,NA,NA,102378.331,107384.795,NA,127119.457,NA,111668.338,139847.549,NA,NA,103119.077,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.29,1,D,NA,A,0,D,06,D,588822,NA,A,NA,A,0,D,41600,D,41600,41600,41600,41600,41600,100,0,D,0,0,0,0,0,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,S49C,15,41600,D,41600,41600,41600,41600,41600,100,41600,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,A,A,A,A,A,9,5,1,2,NA
0.3401757,0.5148627,0.3065461,0.2773874,0.3315463,0.2739966,0.372935,05888251,67,D,NA,A,1,2,D,01,D,1,D,11,D,NA,A,5,D,NA,A,1,D,8,D,0,D,40000,D,32534.513,0,D,3060,D,0,D,NA,A,0,D,NA,A,0,D,0,D,40000,D,40,D,NA,A,0,D,NA,NA,NA,NA,348,D,80,D,NA,A,3,NA,1,D,NA,A,NA,A,NA,A,0,D,0,D,1,D,10,D,4,NA,A,2,D,1,D,3,1,D,NA,A,1,09,2024,1,D,1,D,1,D,2,NA,A,NA,A,NA,A,52,D,NA,A,70839.687,63731.215,NA,54153.438,72989.766,65088.191,NA,NA,NA,NA,NA,55047.002,NA,NA,NA,47674.981,65511.381,0,NA,73116.538,NA,43933.368,70036.516,NA,NA,63872.851,NA,NA,57558.142,NA,60854.653,NA,NA,72993.077,51313.497,70261.864,NA,70506.262,76000.163,48979.733,68706.855,77832.935,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,D,NA,A,0,D,37,D,588825,6,D,NA,A,0,D,50055.8,D,40303,48849,40560,44684,75883,201,4598.6,D,3106,4414,3146,3777,8550,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,40000,D,40000,40000,40000,40000,40000,100,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,11,0,D,303,8849,560,4684,35883,201,10056,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,A,A,A,A,A,5,3,1,1,NA
0.4165898,0.3914586,0.3401714,0.2727192,0.4165056,0.6451366,0.3734859,05888252,67,D,NA,A,1,2,D,01,D,1,D,11,D,NA,A,5,D,NA,A,1,D,8,D,0,D,40000,D,32534.513,0,D,3060,D,0,D,NA,A,0,D,NA,A,0,D,0,D,40000,D,40,D,NA,A,0,D,NA,NA,NA,NA,348,D,80,D,NA,A,3,NA,1,D,NA,A,NA,A,NA,A,0,D,0,D,1,D,10,D,4,NA,A,2,D,1,D,3,1,D,NA,A,1,09,2024,1,D,1,D,2,D,2,NA,A,NA,A,NA,A,52,D,NA,A,70839.687,63731.215,NA,54153.438,72989.766,65088.191,NA,NA,NA,NA,NA,55047.002,NA,NA,NA,47674.981,65511.381,0,NA,73116.538,NA,43933.368,70036.516,NA,NA,63872.851,NA,NA,57558.142,NA,60854.653,NA,NA,72993.077,51313.497,70261.864,NA,70506.262,76000.163,48979.733,68706.855,77832.935,NA,NA,NA,80.92,80.92,0,0,0,0,0,0,0,0,80.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.56,0,1,D,NA,A,0,D,37,D,588825,6,D,NA,A,0,D,63007,D,105526,62462,40113,49786,57148,201,6580,D,13085,6497,3077,4557,5684,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,40000,D,40000,40000,40000,40000,40000,100,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,11,0,D,65526,22462,113,9786,17148,201,23007,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,A,A,A,A,A,5,3,1,1,NA
0.9041244,0.8991077,0.9000917,0.9027753,0.8995281,0.8997451,0.924182,05888291,36,D,36,D,1,4,D,01,D,2,D,15,D,16,D,1,D,1,D,4,D,2,D,0,D,220000,D,35081.72,23000,D,16830,D,0,D,NA,A,0,D,NA,A,0,D,0,D,220000,D,85,D,40,D,0,D,NA,NA,NA,NA,652,D,150,D,NA,A,1,NA,2,D,NA,A,03,D,NA,A,0,D,2,D,0,D,03,D,2,4,NA,2,D,4,D,4,2,D,1,NA,1,09,2024,NA,A,3,D,1,D,2,NA,A,NA,A,NA,A,52,D,52,D,NA,74966.618,63499.55,NA,74640.668,NA,67888.295,48921.025,NA,NA,NA,86275.554,NA,NA,NA,NA,NA,0,70010.186,69272.516,68359.447,NA,60733.289,NA,NA,NA,79896.533,69861.968,73032.822,62219.674,75412.633,NA,76811.602,62151.632,86718.627,NA,NA,75173.356,NA,89320.986,NA,NA,68402.168,67086.841,NA,498.4863,96.39,0,0,0,0,0,0,0,7.52,0,0,5.76,0,0,29.15,0,0,53.96,402.0963,17.2237,0,0,6.5,0,0,5,1,D,NA,A,1,D,41,D,588829,NA,A,NA,A,0,D,220000,D,220000,220000,220000,220000,220000,100,0,D,0,0,0,0,0,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,220000,D,220000,220000,220000,220000,220000,100,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,16,0,D,0,0,0,0,0,100,0,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,A,A,A,A,A,9,5,1,2,2
0.9036634,0.8986466,0.8996307,0.9023142,0.8990671,0.899284,0.923721,05888292,36,D,36,D,1,4,D,01,D,2,D,15,D,16,D,1,D,1,D,4,D,2,D,0,D,220000,D,35081.72,23000,D,16830,D,0,D,NA,A,0,D,NA,A,0,D,0,D,220000,D,85,D,40,D,0,D,NA,NA,NA,NA,652,D,150,D,NA,A,1,NA,2,D,NA,A,03,D,NA,A,0,D,2,D,0,D,03,D,2,4,NA,2,D,4,D,4,2,D,1,NA,1,09,2024,NA,A,3,D,2,D,2,NA,A,NA,A,NA,A,52,D,52,D,NA,74966.618,63499.55,NA,74640.668,NA,67888.295,48921.025,NA,NA,NA,86275.554,NA,NA,NA,NA,NA,0,70010.186,69272.516,68359.447,NA,60733.289,NA,NA,NA,79896.533,69861.968,73032.822,62219.674,75412.633,NA,76811.602,62151.632,86718.627,NA,NA,75173.356,NA,89320.986,NA,NA,68402.168,67086.841,NA,200.38,13.47,0,0,0,0,0,0,0,0,5.07,0,0,0,0,1.5,6.9,0,0,186.91,0,0,19.97,10.47,0,0,10.97,1,D,NA,A,1,D,41,D,588829,NA,A,NA,A,0,D,220000,D,220000,220000,220000,220000,220000,100,0,D,0,0,0,0,0,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,220000,D,220000,220000,220000,220000,220000,100,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,16,0,D,0,0,0,0,0,100,0,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,A,A,A,A,A,9,5,1,2,2
0.5522894,0.574554,0.5137031,0.5448094,0.525472,0.5761273,0.5720758,05888301,79,D,71,D,1,2,D,01,D,8,D,16,D,15,D,NA,A,NA,A,2,D,1,D,0,D,71909,D,3226.134,0,D,0,D,0,D,NA,A,0,D,NA,A,42148,D,0,D,0,D,NA,A,NA,A,0,D,NA,NA,NA,NA,652,D,150,D,NA,A,1,NA,0,D,NA,A,NA,A,NA,A,0,D,0,D,2,D,NA,A,4,1,NA,2,D,1,D,4,1,D,2,NA,1,09,2024,1,D,2,D,1,D,2,NA,A,1,D,1,D,0,D,0,D,7073.942,7040.47,NA,6072.647,NA,NA,7525.009,6258.761,6507.621,NA,7449.908,6398.765,5775.816,6654.638,6617.355,NA,NA,0,NA,7131.087,NA,5250.73,7389.681,5240.442,NA,NA,NA,NA,NA,6123.849,NA,NA,NA,6225.336,6494.649,NA,6492.06,NA,5627.054,6247.16,NA,NA,7016.679,NA,NA,237.53999,82.14999,5.62117,5.51,0,0,0,0,12.5073,0,9.12204,7.19977,7.10134,9.66293,0,4.25834,4.48116,0,16.68594,155.39,86.21,0,0,210.2,0,32.42626,0,1,D,NA,A,0,D,02,D,588830,NA,A,NA,A,0,D,83018.6,D,89081,79349,82397,75353,88913,301,0,D,0,0,0,0,0,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,53257.6,D,59320,49588,52636,45592,59152,301,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,S49G,16,0,D,0,0,0,0,0,100,0,NA,A,NA,A,2624,D,2624,2624,2624,2624,2624,100,2624,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,27137,D,27137,27137,27137,27137,27137,100,27137,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,D,A,A,D,A,9,1,1,2,2
0.5269582,0.5085228,0.5456367,0.5092137,0.5801346,0.4968812,0.5720996,05888302,79,D,71,D,1,2,D,01,D,8,D,16,D,15,D,NA,A,NA,A,2,D,1,D,0,D,71909,D,3226.134,0,D,0,D,0,D,NA,A,0,D,NA,A,42148,D,0,D,0,D,NA,A,NA,A,0,D,NA,NA,NA,NA,652,D,150,D,NA,A,1,NA,0,D,NA,A,NA,A,NA,A,0,D,0,D,2,D,NA,A,4,1,NA,2,D,1,D,4,1,D,2,NA,1,09,2024,1,D,2,D,2,D,2,NA,A,1,D,1,D,0,D,0,D,7073.942,7040.47,NA,6072.647,NA,NA,7525.009,6258.761,6507.621,NA,7449.908,6398.765,5775.816,6654.638,6617.355,NA,NA,0,NA,7131.087,NA,5250.73,7389.681,5240.442,NA,NA,NA,NA,NA,6123.849,NA,NA,NA,6225.336,6494.649,NA,6492.06,NA,5627.054,6247.16,NA,NA,7016.679,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,D,NA,A,0,D,02,D,588830,NA,A,NA,A,0,D,79140.2,D,72845,90221,75305,82589,74741,301,0,D,0,0,0,0,0,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,49379.2,D,43084,60460,45544,52828,44980,301,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,S49G,16,0,D,0,0,0,0,0,100,0,NA,A,NA,A,2624,D,2624,2624,2624,2624,2624,100,2624,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,27137,D,27137,27137,27137,27137,27137,100,27137,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,D,A,A,D,A,9,1,1,2,2
0.6886677,0.4412216,0.7267263,0.8577697,0.6752082,0.6037509,0.0157139,05888311,47,D,48,D,1,1,D,01,D,2,D,15,D,12,D,1,D,1,D,2,D,1,D,0,D,0,D,42551.843,0,D,0,D,0,D,NA,A,0,D,NA,A,0,D,0,D,0,D,35,D,45,D,0,D,NA,NA,NA,NA,435,D,100,D,NA,A,1,NA,2,D,NA,A,10,D,NA,A,0,D,0,D,0,D,05,D,2,1,NA,NA,C,1,D,3,2,D,1,NA,1,09,2024,1,D,5,D,1,D,2,NA,A,NA,A,NA,A,52,D,52,D,NA,NA,NA,NA,85721.081,113724.317,72744.884,83838.06,99907.203,NA,82909.277,64219.454,69076.366,NA,NA,74741.316,NA,1,74607.355,NA,NA,98565.63,101259.371,NA,65889.262,96159.536,NA,80500.527,NA,73241.294,66311.45,NA,NA,NA,62662.657,NA,NA,NA,NA,NA,103359.977,85044.266,92393.328,NA,86682.401,284.54,80.89,11.76,11.06,0,0,0,0,0,0,3.97965,6.03,4.21,9.68035,12.07,10.24,0,5.11,6.75,203.65,152.32,0,0,0,0,0,25.62,1,D,NA,A,0,D,51,A,588831,NA,A,NA,A,0,D,119693,D,95305,116226,191053,130884,64997,202,0,D,0,0,0,0,0,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,119693,D,95305,116226,191053,130884,64997,202,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,15,0,D,0,0,0,0,0,100,0,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,A,A,A,A,A,5,4,1,2,2
