OCCULIST,HRSPERWK,WKS_WRKD,EMPLTYPE,MARITAL,HISPANIC,WHYNOWRK,MEMBRACE,SEX,HRSP_RWK,WKS__RKD,EMPL_YPE,HISP_NIC,WHYN_WRK,OCCU_IST,NEWID,AGE,AGE_,ANGVX,ANGVX_,ANPVTX,ANPVTX_,ANRRX,ANRRX_,CU_CODE1,EDUCA,EDUCA_,GROSPAYX,GROS_AYX,GVX,GVX_,IRAX,IRAX_,JSSDEDX,JSSDEDX_,MEMBNO,PVTX,PVTX_,RRX,RRX_,SCHLNCHQ,SCHL_CHQ,SCHLNCHX,SCHL_CHX,SLFEMPSS,SLFE_PSS,SS_RRX,SS_RRX_,SUPPX,SUPPX_,US_SUPP,US_SUPP_,WAGEX,WAGEX_,SS_RRQ,SS_RRQ_,SOCRRX,SOCRRX_,ARM_FORC,ARM__ORC,IN_COLL,IN_COLL_,MEDICARE,MEDI_ARE,PAYPERD,PAYPERD_,HORIGIN,RC_WHITE,RC_W_ITE,RC_BLACK,RC_B_ACK,RC_NATAM,RC_N_TAM,RC_ASIAN,RC_A_IAN,RC_PACIL,RC_P_CIL,RC_OTHER,RC_O_HER,RC_DK,RC_DK_,ANGVXM,ANGVXM_,ANPVTXM,ANPVTXM_,ANRRXM,ANRRXM_,JSSDEDXM,JSSD_DXM,JSSDEDX1,JSSDEDX2,JSSDEDX3,JSSDEDX4,JSSDEDX5,SLFEMPSM,SLFE_PSM,SLFEMPS1,SLFEMPS2,SLFEMPS3,SLFEMPS4,SLFEMPS5,SOCRRXM,SOCRRXM_,SOCRRX1,SOCRRX2,SOCRRX3,SOCRRX4,SOCRRX5,SS_RRXM,SS_RRXM_,SS_RRX1,SS_RRX2,SS_RRX3,SS_RRX4,SS_RRX5,SS_RRXI,SUPPXM,SUPPXM_,SUPPX1,SUPPX2,SUPPX3,SUPPX4,SUPPX5,SUPPXI,WAGEXM,WAGEXM_,WAGEX1,WAGEX2,WAGEX3,WAGEX4,WAGEX5,WAGEXI,SS_RRB,SS_RRB_,SS_RRBX,SS_RRBX_,SUPPB,SUPPB_,SUPPBX,SUPPBX_,WAGEB,WAGEB_,WAGEBX,WAGEBX_,ASIAN,ASIAN_,OCCUEARN,PAYSTUB,PAYSTUB_,SEMPFRM,SEMPFRM_,SEMPFRMX,SEMP_RMX,SMPFRMB,SMPFRMB_,SMPFRMBX,SMPF_MBX,SEMPFRM1,SEMPFRM2,SEMPFRM3,SEMPFRM4,SEMPFRM5,SEMPFRMI,SEMPFRMM,SEMP_RMM,SOCSRRET,SOCS_RET,WKSTATUS,VETERAN,VETERAN_
07,45,52,1,5,NA,NA,1,1,D,D,D,A,A,D,05939562,31,D,NA,A,NA,A,NA,A,1,4,D,1950,D,NA,A,NA,A,2792,D,1,NA,A,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,36500,D,NA,A,0,D,2,D,3,D,NA,A,2,D,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,36500.0,D,36500,36500,36500,36500,36500,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,107,2,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,2,D
06,40,52,1,1,1,NA,1,2,D,D,D,D,A,D,05939581,42,D,NA,A,NA,A,NA,A,2,4,D,1200,D,NA,A,NA,A,2203,D,1,NA,A,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,28800,D,NA,A,0,D,2,D,3,D,NA,A,2,D,1,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,28800.0,D,28800,28800,28800,28800,28800,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,106,2,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,2,D
11,70,52,5,1,1,NA,1,1,D,D,D,D,A,D,05939581,43,D,NA,A,NA,A,NA,A,1,5,D,NA,A,NA,A,NA,A,7344,D,2,NA,A,NA,A,NA,A,NA,A,7344,D,NA,A,NA,A,2,D,NA,A,NA,A,0,D,2,D,3,D,NA,A,NA,A,1,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,0.0,D,0,0,0,0,0,7344.0,D,7344,7344,7344,7344,7344,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,211,NA,A,1,D,48000,D,NA,A,NA,A,48000,48000,48000,48000,48000,100,48000,D,2,D,2,2,D
NA,NA,0,NA,5,2,3,1,1,A,D,A,D,D,A,05939581,14,D,NA,A,NA,A,NA,A,3,2,D,NA,A,NA,A,NA,A,NA,A,3,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,2,D,NA,A,NA,A,0,D,NA,A,NA,A,NA,A,NA,A,1,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,920,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,NA,NA,A
NA,NA,NA,NA,5,2,NA,1,1,A,A,A,D,A,A,05939581,13,D,NA,A,NA,A,NA,A,3,NA,A,NA,A,NA,A,NA,A,NA,A,4,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,1,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,A,NA,NA,A
NA,NA,0,NA,5,2,3,1,2,A,D,A,D,D,A,05939581,21,D,NA,A,NA,A,NA,A,3,7,D,NA,A,NA,A,NA,A,NA,A,5,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,2,D,NA,A,NA,A,0,D,2,D,1,D,NA,A,NA,A,1,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,920,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,NA,2,D
06,40,52,1,1,1,NA,1,2,D,D,D,D,A,D,05939582,42,D,NA,A,NA,A,NA,A,2,4,D,1200,D,NA,A,NA,A,2203,D,1,NA,A,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,28800,D,NA,A,0,D,2,D,3,D,NA,A,2,D,1,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,28800.0,D,28800,28800,28800,28800,28800,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,106,2,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,2,D
11,70,52,5,1,1,NA,1,1,D,D,D,D,A,D,05939582,43,D,NA,A,NA,A,NA,A,1,5,D,NA,A,NA,A,NA,A,7344,D,2,NA,A,NA,A,NA,A,NA,A,7344,D,NA,A,NA,A,2,D,NA,A,NA,A,0,D,2,D,3,D,NA,A,NA,A,1,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,0.0,D,0,0,0,0,0,7344.0,D,7344,7344,7344,7344,7344,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,211,NA,A,1,D,48000,D,NA,A,NA,A,48000,48000,48000,48000,48000,100,48000,D,2,D,2,2,D
NA,NA,0,NA,5,2,3,1,1,A,D,A,D,D,A,05939582,14,D,NA,A,NA,A,NA,A,3,2,D,NA,A,NA,A,NA,A,NA,A,3,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,2,D,NA,A,NA,A,0,D,NA,A,NA,A,NA,A,NA,A,1,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,920,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,NA,NA,A
NA,NA,NA,NA,5,2,NA,1,1,A,A,A,D,A,A,05939582,13,D,NA,A,NA,A,NA,A,3,NA,A,NA,A,NA,A,NA,A,NA,A,4,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,1,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,A,NA,NA,A
NA,NA,0,NA,5,2,3,1,2,A,D,A,D,D,A,05939582,21,D,NA,A,NA,A,NA,A,3,7,D,NA,A,NA,A,NA,A,NA,A,5,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,2,D,NA,A,NA,A,0,D,2,D,1,D,NA,A,NA,A,1,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,920,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,NA,2,D
NA,NA,0,NA,3,1,1,1,2,A,D,A,D,D,A,05939651,75,D,NA,A,NA,A,NA,A,1,4,D,NA,A,NA,A,NA,A,NA,A,1,NA,A,NA,A,NA,A,NA,A,NA,A,2072,D,NA,A,2,D,NA,A,12,D,26960,D,NA,A,3,D,1,D,NA,A,1,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,26960.0,D,26960,26960,26960,26960,26960,2072.0,D,2072,2072,2072,2072,2072,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,930,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,1,D,NA,2,D
01,40,52,1,5,2,NA,1,2,D,D,D,D,A,D,05939651,42,D,NA,A,NA,A,NA,A,3,5,D,NA,C,NA,A,NA,C,0,D,2,NA,A,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,NA,C,NA,A,0,D,2,D,3,D,NA,A,2,D,1,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,35517.2,D,68208,41019,3767,20556,44036,201,NA,A,NA,A,NA,A,NA,A,NA,C,NA,B,NA,A,101,2,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,2,D
NA,NA,NA,NA,5,NA,NA,1,2,A,A,A,A,A,A,05939651,2,D,NA,A,NA,A,NA,A,4,NA,A,NA,A,NA,A,NA,A,NA,A,3,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,A,NA,NA,A
NA,NA,0,NA,3,1,1,1,2,A,D,A,D,D,A,05939652,75,D,NA,A,NA,A,NA,A,1,4,D,NA,A,NA,A,NA,A,NA,A,1,NA,A,NA,A,NA,A,NA,A,NA,A,2072,D,NA,A,2,D,NA,A,12,D,26960,D,NA,A,3,D,1,D,NA,A,1,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,26960.0,D,26960,26960,26960,26960,26960,2072.0,D,2072,2072,2072,2072,2072,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,930,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,1,D,NA,2,D
01,40,52,1,5,2,NA,1,2,D,D,D,D,A,D,05939652,42,D,NA,A,NA,A,NA,A,3,5,D,NA,C,NA,A,NA,C,0,D,2,NA,A,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,NA,C,NA,A,0,D,2,D,3,D,NA,A,2,D,1,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,39763.8,D,40036,41013,33361,17080,67329,201,NA,A,NA,A,NA,A,NA,A,NA,C,NA,B,NA,A,101,2,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,2,D
NA,NA,NA,NA,5,NA,NA,1,2,A,A,A,A,A,A,05939652,2,D,NA,A,NA,A,NA,A,4,NA,A,NA,A,NA,A,NA,A,NA,A,3,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,A,NA,NA,A
NA,NA,0,NA,3,NA,1,1,2,A,D,A,A,D,A,05939701,74,D,NA,A,NA,A,NA,A,1,5,D,NA,A,NA,A,NA,A,NA,A,1,NA,A,NA,A,NA,A,NA,A,NA,A,763,D,199,D,1,D,NA,A,12,D,11252,D,NA,A,3,D,1,D,NA,A,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,11252.0,D,11252,11252,11252,11252,11252,763.0,D,763,763,763,763,763,100,199.0,D,199,199,199,199,199,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,930,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,1,D,NA,2,D
NA,NA,0,NA,2,NA,1,1,2,A,D,A,A,D,A,05939711,68,D,NA,A,NA,A,NA,A,1,7,D,NA,A,NA,A,NA,A,NA,A,1,NA,A,NA,A,NA,A,NA,A,NA,A,1700,D,NA,A,2,D,NA,A,12,D,22496,D,NA,A,3,D,1,D,NA,A,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,22496.0,D,22496,22496,22496,22496,22496,1700.0,D,1700,1700,1700,1700,1700,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,930,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,1,D,NA,2,D
NA,NA,0,NA,2,NA,1,1,2,A,D,A,A,D,A,05939712,68,D,NA,A,NA,A,NA,A,1,7,D,NA,A,NA,A,NA,A,NA,A,1,NA,A,NA,A,NA,A,NA,A,NA,A,1700,D,NA,A,2,D,NA,A,12,D,22496,D,NA,A,3,D,1,D,NA,A,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,22496.0,D,22496,22496,22496,22496,22496,1700.0,D,1700,1700,1700,1700,1700,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,930,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,1,D,NA,2,D
NA,NA,0,NA,2,NA,1,1,1,A,D,A,A,D,A,05939731,88,T,NA,A,NA,A,NA,A,1,4,D,NA,A,NA,A,NA,A,NA,A,1,NA,A,NA,A,NA,A,NA,A,NA,A,1850,D,NA,A,2,D,NA,A,12,D,24296,D,NA,A,3,D,1,D,NA,A,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,24296.0,D,24296,24296,24296,24296,24296,1850.0,D,1850,1850,1850,1850,1850,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,930,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,1,D,NA,2,D
01,40,52,1,5,NA,NA,1,2,D,D,D,A,A,D,05939731,61,D,NA,A,NA,B,NA,A,3,4,D,NA,C,NA,A,NA,A,0,D,2,NA,C,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,NA,C,NA,A,0,D,2,D,3,D,NA,A,2,D,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,B,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,14243.2,D,29055,1066,802,15675,24618,201,NA,A,NA,A,NA,A,NA,A,NA,C,NA,B,NA,A,101,2,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,2,D
NA,NA,0,NA,2,NA,1,1,1,A,D,A,A,D,A,05939732,88,T,NA,A,NA,A,NA,A,1,4,D,NA,A,NA,A,NA,A,NA,A,1,NA,A,NA,A,NA,A,NA,A,NA,A,1850,D,NA,A,2,D,NA,A,12,D,24296,D,NA,A,3,D,1,D,NA,A,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,24296.0,D,24296,24296,24296,24296,24296,1850.0,D,1850,1850,1850,1850,1850,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,930,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,1,D,NA,2,D
01,40,52,1,5,NA,NA,1,2,D,D,D,A,A,D,05939732,61,D,NA,A,NA,B,NA,A,3,4,D,NA,C,NA,A,NA,A,0,D,2,NA,C,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,NA,C,NA,A,0,D,2,D,3,D,NA,A,2,D,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,B,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,26307.2,D,29835,18319,10441,21596,51345,201,NA,A,NA,A,NA,A,NA,A,NA,C,NA,B,NA,A,101,2,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,2,D
06,40,52,1,3,NA,NA,1,2,D,D,D,A,A,D,05939751,32,D,NA,A,NA,A,NA,A,1,5,D,NA,C,NA,A,NA,A,3290,D,1,NA,A,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,NA,C,NA,A,0,D,2,D,3,D,NA,A,1,D,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,44241.2,D,48095,41116,45731,44627,41637,301,NA,A,NA,A,NA,A,NA,A,07,D,43000,D,NA,A,106,2,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,2,D
01,40,52,1,4,NA,NA,1,2,D,D,D,A,A,D,05939751,61,D,NA,A,NA,A,NA,A,7,4,D,NA,C,NA,A,NA,A,3290,D,2,NA,A,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,NA,C,NA,A,0,D,2,D,3,D,NA,A,2,D,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,44695.2,D,42992,47629,40404,43471,48980,301,NA,A,NA,A,NA,A,NA,A,07,D,43000,D,NA,A,101,2,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,2,D
NA,NA,NA,NA,5,NA,NA,1,1,A,A,A,A,A,A,05939751,3,D,NA,A,NA,A,NA,A,3,NA,A,NA,A,NA,A,NA,A,NA,A,3,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,A,NA,NA,A
06,40,52,1,3,NA,NA,1,2,D,D,D,A,A,D,05939752,32,D,NA,A,NA,A,NA,A,1,5,D,NA,C,NA,A,NA,A,3290,D,1,NA,A,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,NA,C,NA,A,0,D,2,D,3,D,NA,A,1,D,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,44624.2,D,42928,43460,47027,44779,44927,301,NA,A,NA,A,NA,A,NA,A,07,D,43000,D,NA,A,106,2,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,2,D
01,40,52,1,4,NA,NA,1,2,D,D,D,A,A,D,05939752,61,D,NA,A,NA,A,NA,A,7,4,D,NA,C,NA,A,NA,A,3290,D,2,NA,A,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,NA,C,NA,A,0,D,2,D,3,D,NA,A,2,D,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,43315.0,D,42271,48297,43533,41426,41048,301,NA,A,NA,A,NA,A,NA,A,07,D,43000,D,NA,A,101,2,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,2,D
